Name	AUC	AUPRC	Accuracy	Recall	Precision	F1	MCC
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed42.cv0.Prediction.txt	0.804074074074074	0.8172419859412182	0.7596153846153846	0.7037037037037037	0.8085106382978723	0.7524752475247524	0.525752287063389
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed42.cv3.Prediction.txt	0.6192452830188679	0.6383210189465169	0.5533980582524272	0.49056603773584906	0.5777777777777777	0.5306122448979591	0.11141006554023566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed43.cv3.Prediction.txt	0.6192452830188679	0.6383210189465169	0.5533980582524272	0.49056603773584906	0.5777777777777777	0.5306122448979591	0.11141006554023566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed45.cv0.Prediction.txt	0.804074074074074	0.8172419859412182	0.7596153846153846	0.7037037037037037	0.8085106382978723	0.7524752475247524	0.525752287063389
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed44.cv1.Prediction.txt	0.7118518518518518	0.6636371866259587	0.6442307692307693	0.6296296296296297	0.6666666666666666	0.6476190476190475	0.28946885824359214
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed45.cv4.Prediction.txt	0.6456603773584906	0.6303851812263651	0.5825242718446602	0.5660377358490566	0.6	0.5825242718446602	0.1660377358490566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed42.cv1.Prediction.txt	0.7118518518518518	0.6636371866259587	0.6442307692307693	0.6296296296296297	0.6666666666666666	0.6476190476190475	0.28946885824359214
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed42.cv4.Prediction.txt	0.6456603773584906	0.6303851812263651	0.5825242718446602	0.5660377358490566	0.6	0.5825242718446602	0.1660377358490566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed42.cv2.Prediction.txt	0.720377358490566	0.745221109555213	0.6796116504854369	0.5849056603773585	0.7380952380952381	0.6526315789473685	0.37111967091819587
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed43.cv4.Prediction.txt	0.6456603773584906	0.6303851812263651	0.5825242718446602	0.5660377358490566	0.6	0.5825242718446602	0.1660377358490566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed43.cv0.Prediction.txt	0.804074074074074	0.8172419859412182	0.7596153846153846	0.7037037037037037	0.8085106382978723	0.7524752475247524	0.525752287063389
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed41.cv4.Prediction.txt	0.6456603773584906	0.6303851812263651	0.5825242718446602	0.5660377358490566	0.6	0.5825242718446602	0.1660377358490566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed41.cv3.Prediction.txt	0.6192452830188679	0.6383210189465169	0.5533980582524272	0.49056603773584906	0.5777777777777777	0.5306122448979591	0.11141006554023566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed43.cv1.Prediction.txt	0.7118518518518518	0.6636371866259587	0.6442307692307693	0.6296296296296297	0.6666666666666666	0.6476190476190475	0.28946885824359214
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed45.cv1.Prediction.txt	0.7118518518518518	0.6636371866259587	0.6442307692307693	0.6296296296296297	0.6666666666666666	0.6476190476190475	0.28946885824359214
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed41.cv2.Prediction.txt	0.720377358490566	0.745221109555213	0.6796116504854369	0.5849056603773585	0.7380952380952381	0.6526315789473685	0.37111967091819587
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed44.cv4.Prediction.txt	0.6456603773584906	0.6303851812263651	0.5825242718446602	0.5660377358490566	0.6	0.5825242718446602	0.1660377358490566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed44.cv0.Prediction.txt	0.804074074074074	0.8172419859412182	0.7596153846153846	0.7037037037037037	0.8085106382978723	0.7524752475247524	0.525752287063389
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed44.cv3.Prediction.txt	0.6192452830188679	0.6383210189465169	0.5533980582524272	0.49056603773584906	0.5777777777777777	0.5306122448979591	0.11141006554023566
./RepeatedFiveFoldCrossValidation/REACTOME/InVivo_Binary/NoTransfer/InVivo_Binary.REACTOME.Seed45.cv2.Prediction.txt	0.720377358490566	0.745221109555213	0.6796116504854369	0.5849056603773585	0.7380952380952381	0.6526315789473685	0.37111967091819587
