Name	MAE	MSE	RMSE	R-square	PCC	Spearman
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed41.cv2.Prediction.txt	0.0676654216456069	0.009784986224200409	0.09891908928109078	0.7833998180735999	0.8866564910668848	0.7729647595316088
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed43.cv2.Prediction.txt	0.0686926357169897	0.010208214910778432	0.10103571106682246	0.7740312396812719	0.8880290268560347	0.7704899985960574
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed45.cv2.Prediction.txt	0.06713898849719287	0.00966501848578127	0.09831082588291724	0.7860554205825352	0.8873370969822862	0.7742910576344841
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed44.cv0.Prediction.txt	0.07393395277758753	0.012773998495273102	0.11302211507166685	0.7439204279688891	0.8631621792381972	0.7704833380932123
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed42.cv0.Prediction.txt	0.07449050653031493	0.01299588778442611	0.11399950782536787	0.7394722268652476	0.8620886174014135	0.7702506237626366
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed41.cv0.Prediction.txt	0.07502156791930137	0.013214081870848618	0.11495252007176102	0.7350981032663235	0.859048787007936	0.7685087723020304
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed42.cv4.Prediction.txt	0.07521293251771194	0.012318380170532776	0.11098819833898006	0.693613116023539	0.8417401606077226	0.743388191926547
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed45.cv3.Prediction.txt	0.07305183749284487	0.010768033773055453	0.1037691369004072	0.7620430549189977	0.8743525951671152	0.7913878341527778
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed45.cv1.Prediction.txt	0.07369356728772285	0.012219150111433796	0.11054026466149697	0.7538738661893096	0.8700820595793595	0.7566270122612574
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed43.cv4.Prediction.txt	0.07507232120211915	0.0121898571636898	0.11040768616219525	0.6968097833645992	0.8413888225688246	0.7393025679418178
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed44.cv2.Prediction.txt	0.06924132178510649	0.010164211901405883	0.10081771620804492	0.7750052890684679	0.8823591163621254	0.7618439701403119
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed43.cv0.Prediction.txt	0.07433145076144534	0.012935118934359663	0.11373266432454514	0.7406904563118533	0.8609031930482345	0.7704182915304775
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed43.cv1.Prediction.txt	0.07493229221895342	0.012383654629907832	0.11128187017617844	0.7505603083103114	0.8693306825402557	0.7492056047984165
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed41.cv4.Prediction.txt	0.07347304514799127	0.01178276118464771	0.10854842783130353	0.7069352111214419	0.8415159469879515	0.7390173498099523
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed45.cv4.Prediction.txt	0.07371434693620219	0.011927222931154205	0.10921182596749404	0.7033421101005949	0.8420191738016415	0.7406237157465199
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed41.cv3.Prediction.txt	0.07619645528875045	0.011128026805762296	0.10548946300821849	0.7540877639049857	0.8742724897080967	0.7899694163419584
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed42.cv3.Prediction.txt	0.07377497624236143	0.010847496926167864	0.10415131744806623	0.7602870417452232	0.8753086308967353	0.7965974985025308
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed43.cv3.Prediction.txt	0.0737502143643009	0.010833978404210153	0.10408639874743555	0.7605857802386998	0.8748349585121733	0.7919105063408792
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed42.cv1.Prediction.txt	0.07488171558681836	0.012606832132671825	0.11228015021664259	0.7460649207090553	0.8648747375771635	0.7440797866619394
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed41.cv1.Prediction.txt	0.07412768154682256	0.012529164651913187	0.11193375117413508	0.74762935003414	0.8659490110235964	0.7508886996243701
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed42.cv2.Prediction.txt	0.06857721756030098	0.009874453441536545	0.09937028449962566	0.7814193742479838	0.8846812387941427	0.7666118503291761
./RepeatedFiveFoldCrossValidation/REACTOME/ExVivo_Continuous/ExVivo_Continuous.REACTOME.Seed44.cv1.Prediction.txt	0.07273738329290576	0.012090058715623686	0.10995480305845527	0.7564741097307355	0.8704396766237377	0.7565241265188924
