Name	MAE	MSE	RMSE	R-square	PCC	Spearman
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed42.cv1.Prediction.txt	0.07721242235729367	0.012256574150765198	0.11070941310821406	0.7531200466496349	0.8680082068420383	0.7397542610380965
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed42.cv0.Prediction.txt	0.07515004079424475	0.012330774542751489	0.11104402074290848	0.7528057116267566	0.8676974739259988	0.7658667533435316
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed41.cv3.Prediction.txt	0.07444603021637847	0.010383289004626761	0.10189842493692805	0.7705453211321924	0.8785471157992351	0.7651478404088077
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed42.cv4.Prediction.txt	0.07603019627077653	0.011102487576549375	0.1053683423830392	0.7238552045094733	0.8523277389024252	0.7304480877830389
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed42.cv2.Prediction.txt	0.07122905332588012	0.010008403179809807	0.10004200707607683	0.7784542665805632	0.8830271575752463	0.7493817395828565
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed41.cv0.Prediction.txt	0.07515003782684454	0.012330774286182754	0.1110440195876516	0.7528057167701744	0.8676974767557986	0.7658667533435316
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed43.cv4.Prediction.txt	0.0760301973707006	0.011102487725323578	0.10536834308901122	0.7238552008091115	0.8523277380949534	0.7304480877830389
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed45.cv3.Prediction.txt	0.07444602508607566	0.010383288084551027	0.10189842042225693	0.7705453414644476	0.8785471262688793	0.7651478404088077
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed41.cv2.Prediction.txt	0.07122904969693354	0.010008403595087685	0.10004200915159434	0.7784542573879837	0.8830271520875613	0.7493817395828565
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed43.cv3.Prediction.txt	0.07444602649911682	0.010383288219320344	0.10189842108354939	0.7705453384862535	0.8785471229342618	0.7651478404088077
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed43.cv2.Prediction.txt	0.07122905233835705	0.010008403287325896	0.10004200761343156	0.77845426420059	0.8830271556390241	0.7493817395828565
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed44.cv0.Prediction.txt	0.07515003926242465	0.012330774591090556	0.1110440209605657	0.7528057106577062	0.8676974733829286	0.7658667533435316
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed44.cv2.Prediction.txt	0.07122904610813016	0.010008402208611012	0.10004200222212174	0.7784542880789926	0.8830271704497616	0.7493817395828565
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed45.cv2.Prediction.txt	0.07122905425720269	0.010008403948084263	0.10004201091583607	0.7784542495740613	0.883027148621748	0.7493817395828565
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed41.cv4.Prediction.txt	0.07603019644740666	0.011102486335844966	0.10536833649557616	0.7238552353686896	0.8523277575101652	0.7304466913478579
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed44.cv4.Prediction.txt	0.07603019761155991	0.011102487017082071	0.10536833972822231	0.7238552184247318	0.8523277479201214	0.7304480877830389
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed44.cv3.Prediction.txt	0.07444602731803839	0.010383288176712796	0.10189842087448066	0.7705453394278147	0.8785471235942637	0.7651478404088077
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed45.cv4.Prediction.txt	0.07603019937786133	0.011102487701341222	0.10536834297520875	0.7238552014056087	0.8523277389369402	0.7304480877830389
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed41.cv1.Prediction.txt	0.07721244258947374	0.012256575905785242	0.11070942103445959	0.7531200112988704	0.8680081878419275	0.7397535355665581
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed42.cv3.Prediction.txt	0.07444602937337097	0.010383289115927074	0.10189842548306167	0.7705453186726271	0.8785471139266512	0.7651478404088077
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed45.cv1.Prediction.txt	0.0772124320237797	0.012256575058781544	0.11070941720911344	0.7531200283597743	0.8680081980360554	0.7397542610380965
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NoTransfer/ExVivo_Continuous.PID.Seed44.cv1.Prediction.txt	0.07721240266303267	0.012256571736544455	0.11070940220480126	0.7531200952784521	0.8680082341170396	0.7397542610380965
