Name	AUC	AUPRC	Accuracy	Recall	Precision	F1	MCC
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed41.cv0.Prediction.txt	0.5562130177514792	0.3278853370093857	0.5961538461538461	0.3076923076923077	0.25	0.27586206896551724	0.0
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed41.cv4.Prediction.txt	0.5662393162393162	0.3101832690146766	0.6666666666666666	0.25	0.2727272727272727	0.2608695652173913	0.046277514967945195
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed45.cv2.Prediction.txt	0.6781376518218624	0.46641965646357764	0.6078431372549019	0.5384615384615384	0.3333333333333333	0.41176470588235287	0.15057245690141322
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed44.cv4.Prediction.txt	0.5128205128205129	0.2839070967345282	0.6274509803921569	0.25	0.23076923076923078	0.24000000000000002	-0.006239285428106252
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed41.cv2.Prediction.txt	0.6072874493927125	0.3024022995474531	0.6470588235294118	0.5384615384615384	0.3684210526315789	0.4375	0.20071388679202368
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed44.cv3.Prediction.txt	0.5060728744939271	0.2876680602917336	0.6470588235294118	0.38461538461538464	0.3333333333333333	0.3571428571428571	0.11616917255955381
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed43.cv1.Prediction.txt	0.6497975708502024	0.3540951834380449	0.6666666666666666	0.3076923076923077	0.3333333333333333	0.32	0.09982856684970003
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed43.cv3.Prediction.txt	0.6518218623481782	0.4081986488963233	0.7058823529411765	0.38461538461538464	0.4166666666666667	0.4	0.2058964191275063
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed45.cv4.Prediction.txt	0.5	0.2711037732804189	0.5490196078431373	0.25	0.17647058823529413	0.20689655172413793	-0.09805806756909202
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed45.cv1.Prediction.txt	0.6781376518218624	0.5087779230995648	0.6470588235294118	0.5384615384615384	0.3684210526315789	0.4375	0.20071388679202368
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed43.cv4.Prediction.txt	0.4807692307692308	0.2755081863602526	0.6078431372549019	0.25	0.21428571428571427	0.23076923076923075	-0.030465159249968284
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed44.cv1.Prediction.txt	0.5182186234817814	0.2819942982798972	0.5882352941176471	0.38461538461538464	0.2777777777777778	0.3225806451612903	0.03876703602070256
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed44.cv2.Prediction.txt	0.5202429149797572	0.3949837384026277	0.6274509803921569	0.23076923076923078	0.25	0.24000000000000002	-0.006239285428106252
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed43.cv0.Prediction.txt	0.6074950690335306	0.530529512427236	0.6538461538461539	0.46153846153846156	0.35294117647058826	0.4000000000000001	0.1656833739159028
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed41.cv1.Prediction.txt	0.5647773279352226	0.48510759316586133	0.7254901960784313	0.38461538461538464	0.45454545454545453	0.41666666666666663	0.24023053582400655
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed41.cv3.Prediction.txt	0.680161943319838	0.45598579766993846	0.7058823529411765	0.3076923076923077	0.4	0.34782608695652173	0.16442820542357392
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed45.cv0.Prediction.txt	0.5857988165680473	0.4667055789350694	0.6923076923076923	0.38461538461538464	0.38461538461538464	0.38461538461538464	0.1794871794871795
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed42.cv3.Prediction.txt	0.47975708502024295	0.31929450355710826	0.6078431372549019	0.23076923076923078	0.23076923076923078	0.23076923076923078	-0.032388663967611336
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed42.cv2.Prediction.txt	0.5607287449392713	0.4370238735623351	0.7058823529411765	0.38461538461538464	0.4166666666666667	0.4	0.2058964191275063
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed42.cv4.Prediction.txt	0.594017094017094	0.42159021281330383	0.6862745098039216	0.5	0.375	0.42857142857142855	0.22268343469578533
./RepeatedFiveFoldCrossValidation/PID/subsample3_ExVivo_Binary/NoTransfer/ExVivo_Binary.Seed42.cv0.Prediction.txt	0.6725838264299804	0.3837840532172683	0.6538461538461539	0.38461538461538464	0.3333333333333333	0.3571428571428571	0.12253577034896797
