Name	MAE	MSE	RMSE	R-square	PCC	Spearman
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed42.cv1.Prediction.txt	0.07265485843833644	0.011414808810978703	0.1068401086248919	0.770075436080822	0.8815961765929792	0.7485537698652863
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed42.cv0.Prediction.txt	0.07565633260222919	0.012737469177926695	0.11286039685348752	0.7446527289751965	0.8641398788619278	0.7610914735398525
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed41.cv3.Prediction.txt	0.06806309142055683	0.009789791799492728	0.0989433767338306	0.7752880983306113	0.8848149696892054	0.7818371527932305
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed42.cv4.Prediction.txt	0.06957960664239321	0.009993874445661435	0.0999693675365681	0.7514290022008832	0.8679232161448738	0.7690867435165741
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed42.cv2.Prediction.txt	0.06704543888599702	0.009660748655122123	0.09828910751004978	0.7861499374348204	0.887053338166898	0.7819185142530238
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed41.cv0.Prediction.txt	0.07120005246885909	0.011640609522285853	0.10789165640718403	0.7561384228634216	0.8699491406587694	0.7859492584575857
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed43.cv4.Prediction.txt	0.0715800031329413	0.011023359021689015	0.1049921855267763	0.7510838340333665	0.867709540834471	0.7686317556987653
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed45.cv3.Prediction.txt	0.06709477368217542	0.009743087738434086	0.09870708048784588	0.770406973220626	0.8829956928541403	0.787853240485708
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed41.cv2.Prediction.txt	0.0700657472293047	0.010387824907025093	0.10192067948667283	0.7808989196980818	0.8873130767623618	0.7758361722635871
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed43.cv3.Prediction.txt	0.0714199951078172	0.010385675243142737	0.10191013317203906	0.7659313242306336	0.8760015297216508	0.7728825720549782
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed43.cv2.Prediction.txt	0.07027010902536535	0.009707115916196017	0.09852469698606546	0.7775460421533078	0.8836860892086128	0.7737588634831163
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed44.cv0.Prediction.txt	0.06733158750394937	0.010041038918389549	0.10020498449872416	0.7625546311220355	0.8757484567257228	0.783045466429421
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed44.cv2.Prediction.txt	0.07019120871784852	0.009875515013479864	0.09937562585201597	0.7909527556479494	0.8901625800709205	0.770761753673051
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed45.cv2.Prediction.txt	0.07371084725891193	0.011914329615670263	0.10915278107162577	0.7449967415709771	0.8632760192632108	0.7604144355454567
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed41.cv4.Prediction.txt	0.07019709490269718	0.010359465062134992	0.10178145735906415	0.7605416937557236	0.8722975148222947	0.7715822598478598
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed44.cv4.Prediction.txt	0.0745518533244497	0.011483203097200929	0.10715970836653546	0.7453942709646879	0.8661773708997409	0.7552249228249012
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed44.cv3.Prediction.txt	0.0695980103525741	0.011167460573589225	0.10567620627931922	0.7647512807551006	0.87705984929887	0.785538839771429
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed45.cv4.Prediction.txt	0.06499530405824087	0.008520725527810713	0.09230777609611615	0.8046199396223941	0.8972260019883975	0.7876479899901128
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed41.cv1.Prediction.txt	0.07429714703680974	0.011847523961614951	0.10884633187027917	0.7542547004905529	0.8701094479006444	0.7732250058009308
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed42.cv3.Prediction.txt	0.0692258932827285	0.010172832501436725	0.10086046054543239	0.7751960853874871	0.880969004976286	0.7913522776087397
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed45.cv1.Prediction.txt	0.07098310862085919	0.011330458057714234	0.10644462437208482	0.7646829096461043	0.8749907320626198	0.7811207243997188
./RepeatedFiveFoldCrossValidation/PID/ExVivo_Continuous/NewGDSC/ExVivo_Continuous.PID.Seed44.cv1.Prediction.txt	0.06863560130037583	0.01016201861584171	0.10080683814028545	0.7893670811316323	0.890304655669252	0.787235313593546
